ID	X	Y	Zones_multispati	Zones_CPAclasico
4354	406851.30203182	6194907.96293256	IV	IV
4355	409351.30203182	6194907.96293256	IV	IV
4356	411851.30203182	6194907.96293256	IV	IV
4357	414351.30203182	6194907.96293256	IV	IV
4358	416851.30203182	6194907.96293256	IV	IV
4359	419351.30203182	6194907.96293256	IV	IV
4360	421851.30203182	6194907.96293256	IV	IV
4361	424351.30203182	6194907.96293256	IV	IV
4362	426851.30203182	6194907.96293256	IV	IV
4363	429351.30203182	6194907.96293256	IV	IV
4364	431851.30203182	6194907.96293256	IV	IV
4365	434351.30203182	6194907.96293256	IV	IV
4366	436851.30203182	6194907.96293256	IV	IV
4367	439351.30203182	6194907.96293256	IV	IV
4368	441851.30203182	6194907.96293256	IV	IV
4369	444351.30203182	6194907.96293256	IV	IV
4370	446851.30203182	6194907.96293256	IV	IV
4371	449351.30203182	6194907.96293256	IV	IV
4372	451851.30203182	6194907.96293256	IV	IV
4373	454351.30203182	6194907.96293256	IV	IV
4374	456851.30203182	6194907.96293256	IV	IV
4375	459351.30203182	6194907.96293256	IV	IV
4376	461851.30203182	6194907.96293256	IV	IV
4377	464351.30203182	6194907.96293256	IV	IV
4467	306851.30203182	6197407.96293256	IV	IV
4468	309351.30203182	6197407.96293256	IV	IV
4469	311851.30203182	6197407.96293256	IV	IV
4470	314351.30203182	6197407.96293256	IV	IV
4471	316851.30203182	6197407.96293256	IV	IV
4472	319351.30203182	6197407.96293256	IV	IV
4473	321851.30203182	6197407.96293256	IV	IV
4474	324351.30203182	6197407.96293256	IV	IV
4475	326851.30203182	6197407.96293256	IV	IV
4476	329351.30203182	6197407.96293256	IV	IV
4477	331851.30203182	6197407.96293256	IV	IV
4478	334351.30203182	6197407.96293256	IV	IV
4479	336851.30203182	6197407.96293256	IV	IV
4480	339351.30203182	6197407.96293256	IV	IV
4481	341851.30203182	6197407.96293256	IV	IV
4482	344351.30203182	6197407.96293256	IV	IV
4483	346851.30203182	6197407.96293256	IV	IV
4484	349351.30203182	6197407.96293256	IV	IV
4485	351851.30203182	6197407.96293256	IV	IV
4486	354351.30203182	6197407.96293256	IV	IV
4487	356851.30203182	6197407.96293256	IV	IV
4488	359351.30203182	6197407.96293256	IV	IV
4489	361851.30203182	6197407.96293256	IV	IV
4490	364351.30203182	6197407.96293256	IV	IV
4491	366851.30203182	6197407.96293256	IV	IV
4492	369351.30203182	6197407.96293256	IV	IV
4493	371851.30203182	6197407.96293256	IV	IV
4494	374351.30203182	6197407.96293256	IV	IV
4495	376851.30203182	6197407.96293256	IV	IV
4496	379351.30203182	6197407.96293256	IV	IV
4497	381851.30203182	6197407.96293256	IV	IV
4498	384351.30203182	6197407.96293256	IV	IV
4499	386851.30203182	6197407.96293256	IV	IV
4500	389351.30203182	6197407.96293256	IV	IV
4501	391851.30203182	6197407.96293256	IV	IV
4502	394351.30203182	6197407.96293256	IV	IV
4503	396851.30203182	6197407.96293256	IV	IV
4504	399351.30203182	6197407.96293256	IV	IV
4505	401851.30203182	6197407.96293256	IV	IV
4506	404351.30203182	6197407.96293256	IV	IV
4507	406851.30203182	6197407.96293256	IV	IV
4508	409351.30203182	6197407.96293256	IV	IV
4509	411851.30203182	6197407.96293256	IV	IV
4510	414351.30203182	6197407.96293256	IV	IV
4511	416851.30203182	6197407.96293256	IV	IV
4512	419351.30203182	6197407.96293256	IV	IV
4513	421851.30203182	6197407.96293256	IV	IV
4514	424351.30203182	6197407.96293256	IV	IV
4515	426851.30203182	6197407.96293256	IV	IV
4516	429351.30203182	6197407.96293256	IV	IV
4517	431851.30203182	6197407.96293256	IV	IV
4518	434351.30203182	6197407.96293256	IV	IV
4519	436851.30203182	6197407.96293256	IV	IV
4520	439351.30203182	6197407.96293256	IV	IV
4521	441851.30203182	6197407.96293256	IV	IV
4522	444351.30203182	6197407.96293256	IV	IV
4523	446851.30203182	6197407.96293256	IV	IV
4524	449351.30203182	6197407.96293256	IV	IV
4525	451851.30203182	6197407.96293256	IV	IV
4526	454351.30203182	6197407.96293256	IV	IV
4527	456851.30203182	6197407.96293256	IV	IV
4528	459351.30203182	6197407.96293256	IV	IV
4529	461851.30203182	6197407.96293256	IV	IV
4530	464351.30203182	6197407.96293256	IV	IV
4531	466851.30203182	6197407.96293256	IV	IV
4532	469351.30203182	6197407.96293256	IV	IV
4533	471851.30203182	6197407.96293256	IV	IV
4534	474351.30203182	6197407.96293256	IV	IV
4535	476851.30203182	6197407.96293256	IV	IV
4536	479351.30203182	6197407.96293256	IV	IV
4537	481851.30203182	6197407.96293256	IV	IV
4538	484351.30203182	6197407.96293256	IV	IV
4539	486851.30203182	6197407.96293256	IV	IV
4540	489351.30203182	6197407.96293256	IV	IV
4541	491851.30203182	6197407.96293256	IV	IV
4542	494351.30203182	6197407.96293256	IV	IV
4543	496851.30203182	6197407.96293256	IV	IV
4544	499351.30203182	6197407.96293256	IV	IV
4545	501851.30203182	6197407.96293256	IV	IV
4546	504351.30203182	6197407.96293256	IV	IV
4547	506851.30203182	6197407.96293256	IV	IV
4548	509351.30203182	6197407.96293256	IV	IV
4549	511851.30203182	6197407.96293256	IV	IV
4620	306851.30203182	6199907.96293256	IV	IV
4621	309351.30203182	6199907.96293256	IV	IV
4622	311851.30203182	6199907.96293256	IV	IV
4623	314351.30203182	6199907.96293256	IV	IV
4624	316851.30203182	6199907.96293256	IV	IV
4625	319351.30203182	6199907.96293256	IV	IV
4626	321851.30203182	6199907.96293256	IV	IV
4627	324351.30203182	6199907.96293256	IV	IV
4628	326851.30203182	6199907.96293256	IV	IV
4629	329351.30203182	6199907.96293256	IV	IV
4630	331851.30203182	6199907.96293256	IV	IV
4631	334351.30203182	6199907.96293256	IV	IV
4632	336851.30203182	6199907.96293256	IV	IV
4633	339351.30203182	6199907.96293256	IV	IV
4634	341851.30203182	6199907.96293256	IV	IV
4635	344351.30203182	6199907.96293256	IV	IV
4636	346851.30203182	6199907.96293256	IV	IV
4637	349351.30203182	6199907.96293256	IV	IV
4638	351851.30203182	6199907.96293256	IV	IV
4639	354351.30203182	6199907.96293256	IV	IV
4640	356851.30203182	6199907.96293256	IV	IV
4641	359351.30203182	6199907.96293256	IV	IV
4642	361851.30203182	6199907.96293256	IV	IV
4643	364351.30203182	6199907.96293256	IV	IV
4644	366851.30203182	6199907.96293256	IV	IV
4645	369351.30203182	6199907.96293256	IV	IV
4646	371851.30203182	6199907.96293256	IV	IV
4647	374351.30203182	6199907.96293256	IV	IV
4648	376851.30203182	6199907.96293256	IV	IV
4649	379351.30203182	6199907.96293256	IV	IV
4650	381851.30203182	6199907.96293256	IV	IV
4651	384351.30203182	6199907.96293256	IV	IV
4652	386851.30203182	6199907.96293256	IV	IV
4653	389351.30203182	6199907.96293256	IV	IV
4654	391851.30203182	6199907.96293256	IV	IV
4655	394351.30203182	6199907.96293256	IV	IV
4656	396851.30203182	6199907.96293256	IV	IV
4657	399351.30203182	6199907.96293256	IV	IV
4658	401851.30203182	6199907.96293256	IV	IV
4659	404351.30203182	6199907.96293256	IV	IV
4660	406851.30203182	6199907.96293256	IV	IV
4661	409351.30203182	6199907.96293256	IV	IV
4662	411851.30203182	6199907.96293256	IV	IV
4663	414351.30203182	6199907.96293256	IV	IV
4664	416851.30203182	6199907.96293256	IV	IV
4665	419351.30203182	6199907.96293256	IV	IV
4666	421851.30203182	6199907.96293256	IV	IV
4667	424351.30203182	6199907.96293256	IV	IV
4668	426851.30203182	6199907.96293256	IV	IV
4669	429351.30203182	6199907.96293256	IV	IV
4670	431851.30203182	6199907.96293256	IV	IV
4671	434351.30203182	6199907.96293256	IV	I
4672	436851.30203182	6199907.96293256	IV	I
4673	439351.30203182	6199907.96293256	IV	I
4674	441851.30203182	6199907.96293256	IV	I
4675	444351.30203182	6199907.96293256	IV	IV
4676	446851.30203182	6199907.96293256	IV	IV
4677	449351.30203182	6199907.96293256	IV	IV
4678	451851.30203182	6199907.96293256	IV	IV
4679	454351.30203182	6199907.96293256	IV	IV
4680	456851.30203182	6199907.96293256	IV	IV
4681	459351.30203182	6199907.96293256	IV	IV
4682	461851.30203182	6199907.96293256	IV	IV
4683	464351.30203182	6199907.96293256	IV	IV
4684	466851.30203182	6199907.96293256	IV	IV
4685	469351.30203182	6199907.96293256	IV	IV
4686	471851.30203182	6199907.96293256	IV	IV
4687	474351.30203182	6199907.96293256	IV	IV
4688	476851.30203182	6199907.96293256	IV	IV
4689	479351.30203182	6199907.96293256	IV	IV
4690	481851.30203182	6199907.96293256	IV	IV
4691	484351.30203182	6199907.96293256	IV	IV
4692	486851.30203182	6199907.96293256	IV	IV
4693	489351.30203182	6199907.96293256	IV	IV
4694	491851.30203182	6199907.96293256	IV	IV
4695	494351.30203182	6199907.96293256	IV	IV
4696	496851.30203182	6199907.96293256	IV	IV
4697	499351.30203182	6199907.96293256	IV	IV
4698	501851.30203182	6199907.96293256	IV	IV
4699	504351.30203182	6199907.96293256	IV	IV
4700	506851.30203182	6199907.96293256	IV	IV
4701	509351.30203182	6199907.96293256	IV	IV
4702	511851.30203182	6199907.96293256	IV	IV
4773	306851.30203182	6202407.96293256	IV	IV
4774	309351.30203182	6202407.96293256	IV	IV
4775	311851.30203182	6202407.96293256	IV	IV
4776	314351.30203182	6202407.96293256	IV	IV
4777	316851.30203182	6202407.96293256	IV	IV
4778	319351.30203182	6202407.96293256	IV	IV
4779	321851.30203182	6202407.96293256	IV	IV
4780	324351.30203182	6202407.96293256	IV	IV
4781	326851.30203182	6202407.96293256	IV	IV
4782	329351.30203182	6202407.96293256	IV	IV
4783	331851.30203182	6202407.96293256	IV	IV
4784	334351.30203182	6202407.96293256	IV	IV
4785	336851.30203182	6202407.96293256	IV	IV
4786	339351.30203182	6202407.96293256	IV	IV
4787	341851.30203182	6202407.96293256	IV	IV
4788	344351.30203182	6202407.96293256	IV	IV
4789	346851.30203182	6202407.96293256	IV	IV
4790	349351.30203182	6202407.96293256	IV	IV
4791	351851.30203182	6202407.96293256	IV	IV
4792	354351.30203182	6202407.96293256	IV	IV
4793	356851.30203182	6202407.96293256	IV	IV
4794	359351.30203182	6202407.96293256	IV	IV
4795	361851.30203182	6202407.96293256	IV	IV
4796	364351.30203182	6202407.96293256	IV	IV
4797	366851.30203182	6202407.96293256	IV	IV
4798	369351.30203182	6202407.96293256	IV	IV
4799	371851.30203182	6202407.96293256	IV	IV
4800	374351.30203182	6202407.96293256	IV	IV
4801	376851.30203182	6202407.96293256	IV	IV
4802	379351.30203182	6202407.96293256	IV	IV
4803	381851.30203182	6202407.96293256	IV	IV
4804	384351.30203182	6202407.96293256	IV	IV
4805	386851.30203182	6202407.96293256	IV	IV
4806	389351.30203182	6202407.96293256	IV	IV
4807	391851.30203182	6202407.96293256	IV	IV
4808	394351.30203182	6202407.96293256	IV	IV
4809	396851.30203182	6202407.96293256	IV	IV
4810	399351.30203182	6202407.96293256	IV	IV
4811	401851.30203182	6202407.96293256	IV	IV
4812	404351.30203182	6202407.96293256	IV	IV
4813	406851.30203182	6202407.96293256	IV	IV
4814	409351.30203182	6202407.96293256	IV	IV
4815	411851.30203182	6202407.96293256	IV	IV
4816	414351.30203182	6202407.96293256	IV	IV
4817	416851.30203182	6202407.96293256	IV	IV
4818	419351.30203182	6202407.96293256	IV	IV
4819	421851.30203182	6202407.96293256	IV	IV
4820	424351.30203182	6202407.96293256	IV	IV
4821	426851.30203182	6202407.96293256	IV	IV
4822	429351.30203182	6202407.96293256	IV	IV
4823	431851.30203182	6202407.96293256	IV	I
4824	434351.30203182	6202407.96293256	IV	I
4825	436851.30203182	6202407.96293256	IV	I
4826	439351.30203182	6202407.96293256	IV	I
4827	441851.30203182	6202407.96293256	IV	I
4828	444351.30203182	6202407.96293256	IV	I
4829	446851.30203182	6202407.96293256	IV	IV
4830	449351.30203182	6202407.96293256	IV	IV
4831	451851.30203182	6202407.96293256	IV	IV
4832	454351.30203182	6202407.96293256	IV	IV
4833	456851.30203182	6202407.96293256	IV	IV
4834	459351.30203182	6202407.96293256	IV	IV
4835	461851.30203182	6202407.96293256	IV	IV
4836	464351.30203182	6202407.96293256	IV	IV
4837	466851.30203182	6202407.96293256	IV	IV
4838	469351.30203182	6202407.96293256	IV	IV
4839	471851.30203182	6202407.96293256	IV	IV
4840	474351.30203182	6202407.96293256	IV	IV
4841	476851.30203182	6202407.96293256	IV	IV
4842	479351.30203182	6202407.96293256	IV	IV
4843	481851.30203182	6202407.96293256	IV	IV
4844	484351.30203182	6202407.96293256	IV	IV
4845	486851.30203182	6202407.96293256	IV	IV
4846	489351.30203182	6202407.96293256	IV	IV
4847	491851.30203182	6202407.96293256	IV	IV
4848	494351.30203182	6202407.96293256	IV	IV
4849	496851.30203182	6202407.96293256	IV	IV
4850	499351.30203182	6202407.96293256	IV	IV
4851	501851.30203182	6202407.96293256	IV	IV
4852	504351.30203182	6202407.96293256	IV	IV
4853	506851.30203182	6202407.96293256	IV	IV
4854	509351.30203182	6202407.96293256	IV	IV
4855	511851.30203182	6202407.96293256	IV	IV
4856	514351.30203182	6202407.96293256	IV	IV
4926	306851.30203182	6204907.96293256	IV	IV
4927	309351.30203182	6204907.96293256	IV	IV
4928	311851.30203182	6204907.96293256	IV	IV
4929	314351.30203182	6204907.96293256	IV	IV
4930	316851.30203182	6204907.96293256	IV	IV
4931	319351.30203182	6204907.96293256	IV	IV
4932	321851.30203182	6204907.96293256	IV	IV
4933	324351.30203182	6204907.96293256	IV	IV
4934	326851.30203182	6204907.96293256	IV	IV
4935	329351.30203182	6204907.96293256	IV	IV
4936	331851.30203182	6204907.96293256	IV	IV
4937	334351.30203182	6204907.96293256	IV	IV
4938	336851.30203182	6204907.96293256	IV	IV
4939	339351.30203182	6204907.96293256	IV	IV
4940	341851.30203182	6204907.96293256	IV	IV
4941	344351.30203182	6204907.96293256	IV	IV
4942	346851.30203182	6204907.96293256	IV	IV
4943	349351.30203182	6204907.96293256	IV	IV
4944	351851.30203182	6204907.96293256	IV	IV
4945	354351.30203182	6204907.96293256	IV	IV
4946	356851.30203182	6204907.96293256	IV	IV
4947	359351.30203182	6204907.96293256	IV	IV
4948	361851.30203182	6204907.96293256	IV	IV
4949	364351.30203182	6204907.96293256	IV	IV
4950	366851.30203182	6204907.96293256	IV	IV
4951	369351.30203182	6204907.96293256	IV	IV
4952	371851.30203182	6204907.96293256	IV	IV
4953	374351.30203182	6204907.96293256	IV	IV
4954	376851.30203182	6204907.96293256	IV	IV
4955	379351.30203182	6204907.96293256	IV	IV
4956	381851.30203182	6204907.96293256	IV	IV
4957	384351.30203182	6204907.96293256	IV	IV
4958	386851.30203182	6204907.96293256	IV	IV
4959	389351.30203182	6204907.96293256	IV	IV
4960	391851.30203182	6204907.96293256	IV	IV
4961	394351.30203182	6204907.96293256	IV	IV
4962	396851.30203182	6204907.96293256	IV	IV
4963	399351.30203182	6204907.96293256	IV	IV
4964	401851.30203182	6204907.96293256	IV	IV
4965	404351.30203182	6204907.96293256	IV	IV
4966	406851.30203182	6204907.96293256	IV	IV
4967	409351.30203182	6204907.96293256	IV	IV
4968	411851.30203182	6204907.96293256	IV	IV
4969	414351.30203182	6204907.96293256	IV	IV
4970	416851.30203182	6204907.96293256	IV	IV
4971	419351.30203182	6204907.96293256	IV	IV
4972	421851.30203182	6204907.96293256	IV	IV
4973	424351.30203182	6204907.96293256	IV	IV
4974	426851.30203182	6204907.96293256	IV	IV
4975	429351.30203182	6204907.96293256	IV	IV
4976	431851.30203182	6204907.96293256	IV	I
4977	434351.30203182	6204907.96293256	IV	I
4978	436851.30203182	6204907.96293256	IV	I
4979	439351.30203182	6204907.96293256	IV	I
4980	441851.30203182	6204907.96293256	IV	I
4981	444351.30203182	6204907.96293256	IV	I
4982	446851.30203182	6204907.96293256	IV	I
4983	449351.30203182	6204907.96293256	IV	I
4984	451851.30203182	6204907.96293256	IV	IV
4985	454351.30203182	6204907.96293256	IV	IV
4986	456851.30203182	6204907.96293256	IV	IV
4987	459351.30203182	6204907.96293256	IV	IV
4988	461851.30203182	6204907.96293256	IV	IV
4989	464351.30203182	6204907.96293256	IV	IV
4990	466851.30203182	6204907.96293256	IV	IV
4991	469351.30203182	6204907.96293256	IV	IV
4992	471851.30203182	6204907.96293256	IV	IV
4993	474351.30203182	6204907.96293256	IV	IV
4994	476851.30203182	6204907.96293256	IV	IV
4995	479351.30203182	6204907.96293256	IV	IV
4996	481851.30203182	6204907.96293256	IV	IV
4997	484351.30203182	6204907.96293256	IV	IV
4998	486851.30203182	6204907.96293256	IV	IV
4999	489351.30203182	6204907.96293256	IV	IV
5000	491851.30203182	6204907.96293256	IV	IV
5001	494351.30203182	6204907.96293256	IV	IV
5002	496851.30203182	6204907.96293256	IV	IV
5003	499351.30203182	6204907.96293256	IV	IV
5004	501851.30203182	6204907.96293256	IV	IV
5005	504351.30203182	6204907.96293256	IV	IV
5006	506851.30203182	6204907.96293256	IV	IV
5007	509351.30203182	6204907.96293256	IV	IV
5008	511851.30203182	6204907.96293256	IV	IV
5009	514351.30203182	6204907.96293256	IV	IV
5010	516851.30203182	6204907.96293256	IV	IV
5079	306851.30203182	6207407.96293256	IV	IV
5080	309351.30203182	6207407.96293256	IV	IV
5081	311851.30203182	6207407.96293256	IV	IV
5082	314351.30203182	6207407.96293256	IV	IV
5083	316851.30203182	6207407.96293256	IV	IV
5084	319351.30203182	6207407.96293256	IV	IV
5085	321851.30203182	6207407.96293256	IV	IV
5086	324351.30203182	6207407.96293256	IV	IV
5087	326851.30203182	6207407.96293256	IV	IV
5088	329351.30203182	6207407.96293256	IV	IV
5089	331851.30203182	6207407.96293256	IV	IV
5090	334351.30203182	6207407.96293256	IV	IV
5091	336851.30203182	6207407.96293256	IV	IV
5092	339351.30203182	6207407.96293256	IV	IV
5093	341851.30203182	6207407.96293256	IV	IV
5094	344351.30203182	6207407.96293256	IV	IV
5095	346851.30203182	6207407.96293256	IV	IV
5096	349351.30203182	6207407.96293256	IV	IV
5097	351851.30203182	6207407.96293256	IV	IV
5098	354351.30203182	6207407.96293256	IV	IV
5099	356851.30203182	6207407.96293256	IV	IV
5100	359351.30203182	6207407.96293256	IV	IV
5101	361851.30203182	6207407.96293256	IV	IV
5102	364351.30203182	6207407.96293256	IV	IV
5103	366851.30203182	6207407.96293256	IV	IV
5104	369351.30203182	6207407.96293256	IV	IV
5105	371851.30203182	6207407.96293256	IV	IV
5106	374351.30203182	6207407.96293256	IV	IV
5107	376851.30203182	6207407.96293256	IV	IV
5108	379351.30203182	6207407.96293256	IV	IV
5109	381851.30203182	6207407.96293256	IV	IV
5110	384351.30203182	6207407.96293256	IV	IV
5111	386851.30203182	6207407.96293256	IV	IV
5112	389351.30203182	6207407.96293256	IV	IV
5113	391851.30203182	6207407.96293256	IV	IV
5114	394351.30203182	6207407.96293256	IV	IV
5115	396851.30203182	6207407.96293256	IV	IV
5116	399351.30203182	6207407.96293256	IV	IV
5117	401851.30203182	6207407.96293256	IV	IV
5118	404351.30203182	6207407.96293256	IV	IV
5119	406851.30203182	6207407.96293256	IV	IV
5120	409351.30203182	6207407.96293256	IV	IV
5121	411851.30203182	6207407.96293256	IV	IV
5122	414351.30203182	6207407.96293256	IV	IV
5123	416851.30203182	6207407.96293256	IV	IV
5124	419351.30203182	6207407.96293256	IV	IV
5125	421851.30203182	6207407.96293256	IV	IV
5126	424351.30203182	6207407.96293256	IV	IV
5127	426851.30203182	6207407.96293256	IV	IV
5128	429351.30203182	6207407.96293256	IV	I
5129	431851.30203182	6207407.96293256	IV	I
5130	434351.30203182	6207407.96293256	IV	I
5131	436851.30203182	6207407.96293256	IV	I
5132	439351.30203182	6207407.96293256	IV	I
5133	441851.30203182	6207407.96293256	IV	I
5134	444351.30203182	6207407.96293256	IV	I
5135	446851.30203182	6207407.96293256	IV	I
5136	449351.30203182	6207407.96293256	IV	I
5137	451851.30203182	6207407.96293256	IV	IV
5138	454351.30203182	6207407.96293256	IV	IV
